,Lisa,Ole
32.9,-334.4750000000036,-247.7999999999968
33.0,-314.2999999999959,-242.30000000000302
33.1,-289.0,-247.30000000000123
33.2,-291.5000000000133,-253.40000000000106
33.300000000000004,-255.80000000000214,-257.0
33.4,-261.0,-247.00000000000355
33.5,-252.5999999999954,-254.4499999999992
33.6,-232.80000000000214,-256.5999999999961
33.7,-163.1999999999943,-265.3000000000025
33.800000000000004,-120.7999999999936,-260.5666666666997
33.9,-171.60000000001492,-263.3999999999957
34.0,-165.9999999999929,-263.19999999999607
34.1,-185.19999999999928,-267.0999999999998
34.2,-252.90000000000035,-269.0
34.300000000000004,-276.6000000000078,-263.6666666666604
34.4,-283.4999999999849,-277.0
34.5,-318.799999999995,-278.1000000000016
34.6,-391.7999999999968,-269.0
34.7,-402.68292682927,-261.0
34.800000000000004,-394.5000000000027,-255.30000000000047
34.9,-398.60000000000497,-261.59999999999786
35.0,-365.00000000000534,-248.80000000000427
35.1,-297.20000000000994,-245.49999999999733
35.2,-320.0,-218.0
35.300000000000004,-314.40000000000566,-207.0
35.4,-343.90000000000197,-201.50000000002044
35.5,-339.5000000000133,-189.8999999999984
35.6,-269.0,-191.0
35.7,-269.0,-190.121951219511
35.800000000000004,-264.09999999999803,-187.40000000000379
35.9,-252.1000000000087,-234.0
36.0,-239.70000000000053,-239.99999999999645
36.1,-252.49999999998755,-235.80000000000072
36.2,-211.4000000000039,-230.0
36.300000000000004,-207.50000000000267,-259.13333333332116
36.4,-261.99999999999824,-276.39999999999395
36.5,-318.799999999995,-284.40000000000106
36.6,-328.0,-317.1999999999979
36.7,-297.30000000000126,-360.39999999999753
36.800000000000004,-440.40000000000106,-351.0
36.9,-354.6000000000078,-353.1999999999851
37.0,-331.975000000001,-371.55000000000433
37.1,-323.00000000000176,-362.0999999999925
37.2,-347.0,-332.02499999999907
37.300000000000004,-324.09999999999627,-257.53333333333205
37.4,-337.90243902439397,-270.60000000000855
37.5,-319.2000000000014,-235.09999999999965
37.6,-308.0,-234.0
37.7,-293.52500000000174,-187.49999999997246
37.800000000000004,-322.8000000000043,-194.7000000000112
37.9,-288.8750000000084,-156.6999999999952
38.0,-281.99999999999113,-147.2000000000014
